time,price,open,high,low,vol.,raw_px_change,price_change,fm_d1,fm_d5,fm_trend_d5,fm_z_20,day_of_week,day_of_month,da_DE-LU,da_FR,da_de_roll7_DE-LU,da_de_roll7_FR,da_de_roll28_DE-LU,da_de_roll28_FR,da_de_trend_xover_DE-LU,da_de_trend_xover_FR,da_de_trend_xover_ramp_DE-LU,da_de_trend_xover_ramp_FR,solar_DE-LU,solar_FR,wind_onshore_DE-LU,wind_onshore_FR,wind_ramp_DE-LU,wind_ramp_FR,solar_ramp_DE-LU,solar_ramp_FR,total_ramp_DE-LU,total_ramp_FR
2025-06-30,78.57,78.57,78.57,78.57,,0.234,14.9,-0.56,-1.19,-0.78,-0.81662934,0,30,60.0,64.76,13.55,19.14571429,-1.88214286,1.10928571,15.43214286,18.03642857,11.80392857,9.00535714,-109768.5,-58135.4,-109768.5,-58135.4,70935.6,22414.4,70935.6,22414.4,141871.2,44828.8
2025-07-01,82.6,82.6,82.6,82.6,,0.0513,4.03,14.9,0.83,-0.614,2.21744938,1,1,78.14,78.16,25.79285714,30.31285714,0.95607143,3.93857143,24.83678571,26.37428571,9.40464286,8.33785714,-120895.7,-52670.9,-120895.7,-52670.9,-11127.2,5464.5,-11127.2,5464.5,-22254.4,10929.0
2025-07-02,85.52,85.52,85.52,85.52,,0.0354,2.92,4.03,0.96,-0.41,2.21672505,2,2,71.49,71.57,36.00571429,38.62285714,1.96107143,6.49142857,34.04464286,32.13142857,9.20785714,5.75714286,-117354.4,-51612.2,-117354.4,-51612.2,3541.3,1058.7,3541.3,1058.7,7082.6,2117.4
2025-07-03,84.0,84.0,84.0,84.0,,-0.0178,-1.52,2.92,0.22,0.066,2.23852325,3,3,37.86,56.67,34.41571429,41.54714286,2.60357143,8.51571429,31.81214286,33.03142857,-2.2325,0.9,-145350.5,-62267.1,-145350.5,-62267.1,-27996.1,-10654.9,-27996.1,-10654.9,-55992.2,-21309.8
2025-07-07,88.13,88.13,88.13,88.13,,0.0492,4.13,-1.52,-0.56,0.052,1.64570695,0,7,50.67,5.0,40.87285714,33.89,8.35928571,11.44714286,32.51357143,22.44285714,-3.30321429,-8.83035714,-108710.2,-101153.0,-108710.2,-101153.0,42716.3,10368.5,42716.3,10368.5,85432.6,20737.0
2025-07-08,88.67,88.67,88.67,88.67,,0.0061,0.54,4.13,14.9,3.27,1.81542719,1,8,54.65,0.0,37.51714286,22.72428571,10.34821429,11.4475,27.16892857,11.27678571,-5.34464286,-11.16607143,-141809.8,-110643.2,-141809.8,-110643.2,-33099.6,-9490.2,-33099.6,-9490.2,-66199.2,-18980.4
2025-07-09,87.43,87.43,87.43,87.43,,-0.014,-1.24,0.54,4.03,3.91,1.65399619,2,9,48.32,5.0,34.20714286,13.21428571,12.15964286,11.62642857,22.0475,1.58785714,-5.12142857,-9.68892857,-115832.9,-88376.9,-115832.9,-88376.9,25976.9,22266.3,25976.9,22266.3,51953.8,44532.6
2025-07-10,86.77,86.77,86.77,86.77,,-0.0075,-0.66,-1.24,2.92,4.302,1.37328797,3,10,56.71,16.49,36.9,7.47428571,14.59821429,12.34821429,22.30178571,-4.87392857,0.25428571,-6.46178571,-126692.1,-79191.8,-126692.1,-79191.8,-10859.2,9185.1,-10859.2,9185.1,-21718.4,18370.2
2025-07-11,86.0,86.0,86.0,86.0,,-0.0089,-0.77,-0.66,-1.52,3.954,1.1884606,4,11,38.1,22.38,42.43,7.07142857,16.04392857,13.14785714,26.38607143,-6.07642857,4.08428571,-1.2025,-132121.0,-96134.3,-132121.0,-96134.3,-5428.9,-16942.5,-5428.9,-16942.5,-10857.8,-33885.0
2025-07-14,86.0,86.0,86.0,86.0,,0.0,0.0,-0.77,4.13,4.892,1.01088972,0,14,55.82,18.21,36.26,8.9,18.35607143,14.11678571,17.90392857,-5.21678571,-1.25785714,1.23678571,-116853.7,-95704.4,-116853.7,-95704.4,49900.3,-3926.5,49900.3,-3926.5,99800.6,-7853.0
2025-07-15,84.85,84.85,84.85,84.85,,-0.0134,-1.15,0.0,0.54,2.02,0.9247451,1,15,42.57,21.39,34.53428571,11.95571429,19.96785714,14.87892857,14.56642857,-2.92321429,-3.3375,2.29357143,-140563.1,-62904.9,-140563.1,-62904.9,-23709.4,32799.5,-23709.4,32799.5,-47418.8,65599.0
2025-07-16,85.13,85.13,85.13,85.13,,0.0033,0.28,-1.15,-1.24,0.966,0.73873679,2,16,69.2,29.01,37.51714286,15.38571429,22.51678571,15.81821429,15.00035714,-0.4325,0.43392857,2.49071429,-104274.6,-77724.0,-104274.6,-77724.0,36288.5,-14819.1,36288.5,-14819.1,72577.0,-29638.2
2025-07-17,84.25,84.25,84.25,84.25,,-0.0103,-0.88,0.28,-0.66,0.25,0.69267378,3,17,66.18,66.56,38.87,22.53857143,26.30142857,18.19892857,12.56857143,4.33964286,-2.43178571,4.77214286,-143923.0,-42736.7,-143923.0,-42736.7,-39648.4,34987.3,-39648.4,34987.3,-79296.8,69974.6
2025-07-18,84.32,84.32,84.32,84.32,,0.0008,0.07,-0.88,-0.77,0.4,0.53746507,4,18,72.68,72.68,43.81,29.72428571,28.86464286,20.745,14.94535714,8.97928571,2.37678571,4.63964286,-102866.2,-42444.0,-102866.2,-42444.0,41056.8,292.7,41056.8,292.7,82113.6,585.4
2025-07-21,85.73,85.73,85.73,85.73,,0.0167,1.41,0.07,0.0,-0.426,0.46084834,0,21,87.96,16.01,49.96571429,29.71714286,35.16214286,22.91321429,14.80357143,6.80392857,0.2825,-1.22642857,-36593.2,-94990.6,-36593.2,-94990.6,144951.3,20351.9,144951.3,20351.9,289902.6,40703.8
2025-07-22,86.9,86.9,86.9,86.9,,0.0136,1.17,1.41,-1.15,-0.764,0.52040363,1,22,4.16,1.14,44.47857143,26.82428571,35.58071429,22.95428571,8.89785714,3.87,-5.90571429,-2.93392857,-153008.7,-55180.2,-153008.7,-55180.2,-116415.5,39810.4,-116415.5,39810.4,-232831.0,79620.8
2025-07-23,86.73,86.73,86.73,86.73,,-0.002,-0.17,1.17,0.28,-0.46,0.58055934,2,23,40.3,50.38,40.35,29.87714286,37.02,24.275,3.33,5.60214286,-5.56785714,1.73214286,-151954.0,-30779.5,-151954.0,-30779.5,1054.7,24400.7,1054.7,24400.7,2109.4,48801.4
2025-07-24,87.15,87.15,87.15,87.15,,0.0048,0.42,-0.17,-0.88,-0.504,0.48659949,3,24,84.77,37.02,43.00571429,25.65714286,38.29785714,24.30428571,4.70785714,1.35285714,1.37785714,-4.24928571,-61054.7,-39930.2,-61054.7,-39930.2,90899.3,-9150.7,90899.3,-9150.7,181798.6,-18301.4
2025-07-25,87.5,87.5,87.5,87.5,,0.004,0.35,0.42,0.07,-0.336,0.49254942,4,25,79.27,40.81,43.94714286,21.10428571,40.77607143,25.05821429,3.17107143,-3.95392857,-1.53678571,-5.30678571,-78719.5,-53757.9,-78719.5,-53757.9,-17664.8,-13827.7,-17664.8,-13827.7,-35329.6,-27655.4
2025-07-28,87.98,87.98,87.98,87.98,,0.0055,0.48,0.35,1.41,-0.054,0.77761931,0,28,73.97,10.87,52.54857143,23.04285714,44.91178571,23.8875,7.63678571,-0.84464286,-2.4975,1.19035714,-145508.5,-54053.3,-145508.5,-54053.3,31001.0,8906.6,31001.0,8906.6,62002.0,17813.2
2025-07-29,87.62,87.62,87.62,87.62,,-0.0041,-0.36,0.48,1.17,0.41,1.13020632,1,29,6.2,8.51,52.84,24.09571429,42.3425,21.4,10.4975,2.69571429,2.86071429,3.54035714,-157760.3,-33522.1,-157760.3,-33522.1,-12251.8,20531.2,-12251.8,20531.2,-24503.6,41062.4
2025-07-30,87.8,87.8,87.8,87.8,,0.0021,0.18,-0.36,-0.17,0.32,0.84932963,2,30,28.03,24.21,51.08714286,20.35714286,40.79035714,19.70857143,10.29678571,0.64857143,-0.20071429,-2.04714286,-151645.8,-41829.1,-151645.8,-41829.1,6114.5,-8307.0,6114.5,-8307.0,12229.0,-16614.0
2025-07-31,81.6,81.6,81.6,81.6,,-0.0706,-6.2,0.18,0.42,0.58,0.88935995,3,31,55.07,28.5,46.84428571,19.14,41.405,18.7025,5.43928571,0.4375,-4.8575,-0.21107143,-144157.1,-49660.0,-144157.1,-49660.0,7488.7,-7830.9,7488.7,-7830.9,14977.4,-15661.8
2025-08-01,78.51,78.51,78.51,78.51,,-0.0379,-3.09,-6.2,0.35,0.636,-1.78945364,4,1,49.1,13.43,42.53428571,15.22857143,43.18035714,18.28214286,-0.64607143,-3.05357143,-6.08535714,-3.49107143,-129711.3,-51407.7,-129711.3,-51407.7,14445.8,-1747.7,14445.8,-1747.7,28891.6,-3495.4
2025-08-04,77.16,77.16,77.16,77.16,,-0.0172,-1.35,-3.09,0.48,0.45,-2.24620306,0,4,0.02,0.0,19.06285714,9.95285714,39.45928571,17.90321429,-20.39642857,-7.95035714,-8.75535714,-1.37428571,-164164.8,-47350.4,-164164.8,-47350.4,62222.6,23995.4,62222.6,23995.4,124445.2,47990.8
2025-08-05,78.72,78.72,78.72,78.72,,0.0202,1.56,-1.35,-0.36,0.144,-2.34095904,1,5,-9.92,-14.94,16.76,6.60285714,37.15321429,17.36964286,-20.39321429,-10.76678571,0.00321429,-2.81642857,-215144.5,-59620.8,-215144.5,-59620.8,-50979.7,-12270.4,-50979.7,-12270.4,-101959.4,-24540.8
2025-08-06,77.88,77.88,77.88,77.88,,-0.0107,-0.84,1.56,0.18,0.214,-1.58504679,2,6,-3.11,-0.03,12.31142857,3.14,35.31642857,17.19,-23.005,-14.05,-2.61178571,-3.28321429,-148395.3,-71805.3,-148395.3,-71805.3,66749.2,-12184.5,66749.2,-12184.5,133498.4,-24369.0
2025-08-07,77.28,77.28,77.28,77.28,,-0.0077,-0.6,-0.84,-6.2,-1.11,-1.56126924,3,7,-0.01,-0.01,4.44285714,-0.93285714,33.29071429,16.60071429,-28.84785714,-17.53357143,-5.84285714,-3.48357143,-156045.1,-68899.2,-156045.1,-68899.2,-7649.8,2906.1,-7649.8,2906.1,-15299.6,5812.2
2025-08-08,77.14,77.14,77.14,77.14,,-0.0018,-0.14,-0.6,-3.09,-1.798,-1.50449175,4,8,-0.01,-0.01,-2.57285714,-2.85285714,31.92964286,15.80107143,-34.5025,-18.65392857,-5.65464286,-1.12035714,-126347.2,-68596.4,-126347.2,-68596.4,29697.9,302.8,29697.9,302.8,59395.8,605.6
2025-08-11,77.52,77.52,77.52,77.52,,0.0049,0.38,-0.14,-1.35,-2.164,-1.38164733,0,11,9.0,9.0,-4.32428571,-4.42142857,29.31321429,14.57285714,-33.6375,-18.99428571,2.955,1.61464286,-150700.7,-90011.9,-150700.7,-90011.9,51430.9,11664.5,51430.9,11664.5,102861.8,23329.0
2025-08-12,77.09,77.09,77.09,77.09,,-0.0055,-0.43,0.38,1.56,-1.78,-1.15527407,1,12,35.05,35.05,2.1,2.72,29.04464286,15.06071429,-26.94464286,-12.34071429,6.69285714,6.65357143,-118530.8,-65524.1,-118530.8,-65524.1,32169.9,24487.8,32169.9,24487.8,64339.8,48975.6
2025-08-13,75.62,75.62,75.62,75.62,,-0.0191,-1.47,-0.43,-0.84,-1.984,-1.0898884,2,13,70.9,70.9,12.67285714,12.85285714,29.10535714,16.55678571,-16.4325,-3.70392857,10.51214286,8.63678571,-129549.4,-59736.9,-129549.4,-59736.9,-11018.6,5787.2,-11018.6,5787.2,-22037.2,11574.4
2025-08-14,75.25,75.25,75.25,75.25,,-0.0049,-0.37,-1.47,-0.6,-0.864,-1.24784142,3,14,69.43,69.43,22.59285714,22.77285714,29.22142857,16.65928571,-6.62857143,6.11357143,9.80392857,9.8175,-116120.4,-71930.1,-116120.4,-71930.1,13429.0,-12193.2,13429.0,-12193.2,26858.0,-24386.4
2025-08-15,74.69,74.69,74.69,74.69,,-0.0074,-0.56,-0.37,-0.14,-0.274,-1.17650987,4,15,1.72,1.72,22.84,23.02,26.68714286,14.125,-3.84714286,8.895,2.78142857,2.78142857,-151032.9,-96814.2,-151032.9,-96814.2,-34912.5,-24884.1,-34912.5,-24884.1,-69825.0,-49768.2
2025-08-18,74.85,74.85,74.85,74.85,,0.0021,0.16,-0.56,0.38,0.072,-1.16133296,0,18,54.56,54.56,33.18571429,33.18571429,25.11821429,15.44,8.0675,17.74571429,7.70142857,5.13178571,-130989.3,-78351.4,-130989.3,-78351.4,36727.8,38270.7,36727.8,38270.7,73455.6,76541.4
2025-08-19,74.69,74.69,74.69,74.69,,-0.0021,-0.16,0.16,-0.43,-0.326,-1.02216107,1,19,30.89,40.54,32.59142857,33.97,26.07285714,16.84714286,6.51857143,17.12285714,-1.54892857,-0.62285714,-136178.7,-61399.8,-136178.7,-61399.8,-5189.4,16951.6,-5189.4,16951.6,-10378.8,33903.2
2025-08-20,75.25,75.25,75.25,75.25,,0.0075,0.56,-0.16,-1.47,-0.452,-0.96732053,2,20,73.02,27.2,32.89428571,27.72714286,27.24142857,16.01928571,5.65285714,11.70785714,-0.86571429,-5.415,-107112.2,-80846.1,-107112.2,-80846.1,29066.5,-19446.3,29066.5,-19446.3,58133.0,-38892.6
2025-08-21,75.36,75.36,75.36,75.36,,0.0015,0.11,0.56,-0.37,-0.406,-0.77791467,3,21,68.2,3.52,32.71857143,18.31142857,26.64964286,14.82285714,6.06892857,3.48857143,0.41607143,-8.21928571,-116242.2,-114726.3,-116242.2,-114726.3,-9130.0,-33880.2,-9130.0,-33880.2,-18260.0,-67760.4
2025-08-22,75.76,75.76,75.76,75.76,,0.0053,0.4,0.11,-0.56,-0.49,-0.68950324,4,22,4.01,10.07,33.04571429,19.50428571,23.96178571,13.725,9.08392857,5.77928571,3.015,2.29071429,-117155.7,-104883.6,-117155.7,-104883.6,-913.5,9842.7,-913.5,9842.7,-1827.0,19685.4
2025-08-25,75.76,75.76,75.76,75.76,,0.0,0.0,0.4,0.16,-0.534,-0.53127149,0,25,25.2,25.2,29.24857143,15.70714286,19.29321429,13.60607143,9.95535714,2.10107143,-2.4525,-4.70607143,-93128.0,-81083.3,-93128.0,-81083.3,74043.2,15828.7,74043.2,15828.7,148086.4,31657.4
2025-08-26,76.08,76.08,76.08,76.08,,0.0042,0.32,0.0,-0.16,-0.48,-0.47690599,1,26,72.39,47.44,35.17714286,16.69285714,21.65714286,14.99642857,13.52,1.69642857,3.56464286,-0.40464286,-95037.5,-79407.7,-95037.5,-79407.7,-1909.5,1675.6,-1909.5,1675.6,-3819.0,3351.2
2025-08-27,76.65,76.65,76.65,76.65,,0.0075,0.57,0.32,0.56,-0.074,-0.33065354,2,27,76.18,50.62,35.62857143,20.03857143,23.37678571,15.93964286,12.25178571,4.09892857,-1.26821429,2.4025,-122859.7,-65028.7,-122859.7,-65028.7,-27822.2,14379.0,-27822.2,14379.0,-55644.4,28758.0
2025-08-28,76.84,76.84,76.84,76.84,,0.0025,0.19,0.57,0.11,0.022,0.19689607,3,28,100.66,0.01,40.26571429,19.53714286,25.005,14.92214286,15.26071429,4.615,3.00892857,0.51607143,-61865.9,-66623.6,-61865.9,-66623.6,60993.8,-1594.9,60993.8,-1594.9,121987.6,-3189.8
2025-08-29,77.06,77.06,77.06,77.06,,0.0029,0.22,0.19,0.4,0.214,0.43970371,4,29,73.06,0.62,50.13,18.18714286,25.86071429,14.46464286,24.26928571,3.7225,9.00857143,-0.8925,-86935.4,-110271.8,-86935.4,-110271.8,-25069.5,-43648.2,-25069.5,-43648.2,-50139.0,-87296.4
2025-09-02,85.7,85.7,85.7,85.7,,0.1121,8.64,0.22,0.0,0.182,0.12561676,1,2,84.37,1.5,57.37857143,8.19857143,31.81178571,15.39535714,25.56678571,-7.19678571,-1.65607143,-7.15,-102268.7,-108555.0,-102268.7,-108555.0,-11023.3,27686.3,-11023.3,27686.3,-22046.6,55372.6
2025-09-03,85.89,85.89,85.89,85.89,,0.0022,0.19,8.64,0.32,0.278,2.74524412,2,3,0.0,-0.01,46.49571429,0.96571429,31.92285714,15.39607143,14.57285714,-14.43035714,-10.99392857,-7.23357143,-168939.3,-126402.7,-168939.3,-126402.7,-66670.6,-17847.7,-66670.6,-17847.7,-133341.2,-35695.4
2025-09-04,86.13,86.13,86.13,86.13,,0.0028,0.24,0.19,0.57,0.28,2.24724454,3,4,71.0,1.55,42.25857143,1.18571429,34.45892857,15.45178571,7.79964286,-14.26607143,-6.77321429,0.16428571,-127515.2,-96801.3,-127515.2,-96801.3,41424.1,29601.4,41424.1,29601.4,82848.2,59202.8
2025-09-05,86.46,86.46,86.46,86.46,,0.0038,0.33,0.24,0.19,0.296,1.92898883,4,5,77.53,17.07,42.89714286,3.53571429,37.22821429,16.06178571,5.66892857,-12.52607143,-2.13071429,1.74,-93350.0,-87906.1,-93350.0,-87906.1,34165.2,8895.2,34165.2,8895.2,68330.4,17790.4
2025-09-08,86.33,86.33,86.33,86.33,,-0.0015,-0.13,0.33,0.22,0.26,1.73946138,0,8,78.46,27.34,41.44857143,3.94285714,39.8875,16.89928571,1.56107143,-12.95642857,-0.95214286,2.58642857,-73225.9,-91792.4,-73225.9,-91792.4,135305.6,46673.6,135305.6,46673.6,270611.2,93347.2
2025-09-09,84.63,84.63,84.63,84.63,,-0.0197,-1.7,-0.13,8.64,1.988,1.56772817,1,9,92.49,8.91,42.60857143,5.00142857,41.93892857,15.96571429,0.66964286,-10.96428571,-0.89142857,1.99214286,-104352.3,-102963.7,-104352.3,-102963.7,-31126.4,-11171.3,-31126.4,-11171.3,-62252.8,-22342.6
2025-09-10,82.47,82.47,82.47,82.47,,-0.0255,-2.16,-1.7,0.19,1.962,1.14576143,2,10,90.8,-0.01,55.58,5.00142857,42.64964286,13.43321429,12.93035714,-8.43178571,12.26071429,2.5325,-83696.1,-129963.8,-83696.1,-129963.8,20656.2,-27000.1,20656.2,-27000.1,41312.4,-54000.2
2025-09-11,80.2,80.2,80.2,80.2,,-0.0275,-2.27,-2.16,0.24,1.896,0.66187205,3,11,0.0,-0.01,45.43714286,4.77857143,40.17,10.95321429,5.26714286,-6.17464286,-7.66321429,2.25714286,-143140.0,-167542.5,-143140.0,-167542.5,-59443.9,-37578.7,-59443.9,-37578.7,-118887.8,-75157.4
2025-09-12,80.71,80.71,80.71,80.71,,0.0064,0.51,-2.27,0.33,1.924,0.13295037,4,12,-4.0,0.0,33.79,2.34,39.96571429,10.89178571,-6.17571429,-8.55178571,-11.44285714,-2.37714286,-142375.7,-129060.5,-142375.7,-129060.5,764.3,38482.0,764.3,38482.0,1528.6,76964.0
2025-09-15,82.25,82.25,82.25,82.25,,0.0191,1.54,0.51,-0.13,1.854,0.16494864,0,15,-8.9,-0.01,24.34,1.26857143,37.67607143,8.92,-13.33607143,-7.65142857,-10.21357143,-1.95821429,-196006.5,-173392.4,-196006.5,-173392.4,-53146.3,-41368.2,-53146.3,-41368.2,-106292.6,-82736.4
2025-09-16,82.89,82.89,82.89,82.89,,0.0078,0.64,1.54,-1.7,-0.214,0.42418723,1,16,-9.99,0.0,9.7,-0.00428571,36.21607143,7.47214286,-26.51607143,-7.47642857,-13.18,0.175,-172317.6,-111652.6,-172317.6,-111652.6,23688.9,61739.8,23688.9,61739.8,47377.8,123479.6
2025-09-17,83.3,83.3,83.3,83.3,,0.0049,0.41,0.64,-2.16,-0.684,0.4889229,2,17,43.09,6.11,2.88428571,0.87,35.14714286,6.71892857,-32.26285714,-5.84892857,-5.74678571,1.6275,-151014.2,-94180.5,-151014.2,-94180.5,21303.4,17472.1,21303.4,17472.1,42606.8,34944.2
2025-09-18,84.0,84.0,84.0,84.0,,0.0084,0.7,0.41,-2.27,-1.186,0.49999307,3,18,0.52,0.52,2.95857143,0.94571429,32.73,6.61178571,-29.77142857,-5.66607143,2.49142857,0.18285714,-168565.9,-120380.8,-168565.9,-120380.8,-17551.7,-26200.3,-17551.7,-26200.3,-35103.4,-52400.6
2025-09-19,83.21,83.21,83.21,83.21,,-0.0094,-0.79,0.7,0.51,-1.15,0.60585115,4,19,11.97,11.97,5.24,2.65571429,33.01428571,6.67964286,-27.77428571,-4.02392857,1.99714286,1.64214286,-111213.0,-98612.3,-111213.0,-98612.3,57352.9,21768.5,57352.9,21768.5,114705.8,43537.0
2025-09-22,81.02,81.02,81.02,81.02,,-0.0263,-2.19,-0.79,1.54,-0.816,0.36058791,0,22,78.39,-0.01,17.70428571,2.87571429,34.79,5.71214286,-17.08571429,-2.83642857,10.57035714,0.90035714,-112672.1,-128816.1,-112672.1,-128816.1,90522.4,29546.1,90522.4,29546.1,181044.8,59092.2
2025-09-23,79.59,79.59,79.59,79.59,,-0.0176,-1.43,-2.19,0.64,-0.348,-0.30463437,1,23,84.11,0.0,31.14714286,2.87571429,35.20857143,4.01785714,-4.06142857,-1.14214286,13.02428571,1.69428571,-78236.5,-115309.4,-78236.5,-115309.4,34435.6,13506.7,34435.6,13506.7,68871.2,27013.4
2025-09-24,80.75,80.75,80.75,80.75,,0.0146,1.16,-1.43,0.41,0.166,-0.85665548,2,24,15.0,0.01,27.13428571,2.00428571,33.02357143,2.21035714,-5.88928571,-0.20607143,-1.82785714,0.93607143,-111312.8,-107429.7,-111312.8,-107429.7,-33076.3,7879.7,-33076.3,7879.7,-66152.6,15759.4
2025-09-25,82.0,82.0,82.0,82.0,,0.0155,1.25,1.16,0.7,0.76,-0.63285803,3,25,43.66,22.74,33.29714286,5.17857143,30.98785714,3.02214286,2.30928571,2.15642857,8.19857143,2.3625,-110895.6,-103362.7,-110895.6,-103362.7,417.2,4067.0,417.2,4067.0,834.4,8134.0
2025-09-26,83.07,83.07,83.07,83.07,,0.013,1.07,1.25,-0.79,0.5,-0.34724791,4,26,79.99,48.35,43.01428571,10.37571429,31.23535714,4.72678571,11.77892857,5.64892857,9.46964286,3.4925,-90537.7,-81209.0,-90537.7,-81209.0,20357.9,22153.7,20357.9,22153.7,40715.8,44307.4
2025-09-29,83.51,83.51,83.51,83.51,,0.0053,0.44,1.07,-2.19,-0.246,-0.06322732,0,29,87.4,27.94,64.24428571,18.21285714,36.93428571,6.575,27.31,11.63785714,0.58571429,3.16107143,-127707.4,-129306.5,-127707.4,-129306.5,28133.3,36472.3,28133.3,36472.3,56266.6,72944.6
2025-09-30,86.06,86.06,86.06,86.06,,0.0305,2.55,0.44,-1.43,-0.66,0.13224099,1,30,96.8,22.89,66.05714286,21.48285714,37.37821429,7.33892857,28.67892857,14.14392857,1.36892857,2.50607143,-126424.8,-87892.3,-126424.8,-87892.3,1282.6,41414.2,1282.6,41414.2,2565.2,82828.4
2025-10-01,84.88,84.88,84.88,84.88,,-0.0137,-1.18,2.55,1.16,-0.51,1.36684525,2,1,65.3,16.68,73.24285714,23.86428571,39.71035714,7.935,33.5325,15.92928571,4.85357143,1.78535714,-115417.4,-110298.1,-115417.4,-110298.1,11007.4,-22405.8,11007.4,-22405.8,22014.8,-44811.6
2025-10-02,83.26,83.26,83.26,83.26,,-0.0191,-1.62,-1.18,1.25,-0.4,0.92760069,3,2,62.12,15.0,75.88,22.75857143,39.39321429,8.41535714,36.48678571,14.34321429,2.95428571,-1.58607143,-104073.3,-95101.8,-104073.3,-95101.8,11344.1,15196.3,11344.1,15196.3,22688.2,30392.6
2025-10-03,90.35,90.35,90.35,90.35,,0.0852,7.09,-1.62,1.07,-0.028,0.01452717,4,3,32.77,32.91,69.13428571,20.55285714,37.79464286,8.98107143,31.33964286,11.57178571,-5.14714286,-2.77142857,-155492.3,-101420.1,-155492.3,-101420.1,-51419.0,-6318.3,-51419.0,-6318.3,-102838.0,-12636.6
2025-10-06,96.97,96.97,96.97,96.97,,0.0733,6.62,7.09,0.44,0.498,1.68687777,0,6,89.47,36.2,48.89142857,17.36428571,38.795,9.93035714,10.09642857,7.43392857,-0.0975,0.86357143,-111035.0,-90972.2,-111035.0,-90972.2,115475.1,46462.5,115475.1,46462.5,230950.2,92925.0
2025-10-07,96.3,96.3,96.3,96.3,,-0.0069,-0.67,6.62,2.55,1.294,2.624339,1,7,101.2,37.2,49.52,19.40857143,39.10607143,10.94071429,10.41392857,8.46785714,0.3175,1.03392857,-128953.7,-59702.1,-128953.7,-59702.1,-17918.7,31270.1,-17918.7,31270.1,-35837.4,62540.2
2025-10-08,95.75,95.75,95.75,95.75,,-0.0057,-0.55,-0.67,-1.18,0.826,2.08452677,2,8,89.1,59.84,52.92,25.57428571,39.04535714,13.07821429,13.87464286,12.49607143,3.46071429,4.02821429,-123329.3,-64194.9,-123329.3,-64194.9,5624.4,-4492.8,5624.4,-4492.8,11248.8,-8985.6
2025-10-09,94.59,94.59,94.59,94.59,,-0.0121,-1.16,-0.55,-1.62,0.252,1.76032971,3,9,79.61,21.67,55.41857143,26.52714286,41.88857143,13.8525,13.53,12.67464286,-0.34464286,0.17857143,-102495.9,-74365.8,-102495.9,-74365.8,20833.4,-10170.9,20833.4,-10170.9,41666.8,-20341.8
2025-10-10,93.93,93.93,93.93,93.93,,-0.007,-0.66,-1.16,7.09,1.456,1.40303438,4,10,76.48,31.65,61.66285714,26.34714286,44.76285714,14.98285714,16.9,11.36428571,3.37,-1.31035714,-96787.6,-63861.9,-96787.6,-63861.9,5708.3,10503.9,5708.3,10503.9,11416.6,21007.8
2025-10-13,90.79,90.79,90.79,90.79,,-0.0334,-3.14,-0.66,6.62,2.692,1.21842413,0,13,88.3,30.64,79.92142857,27.20142857,52.69035714,16.41357143,27.23107143,10.78785714,-3.63857143,-1.88892857,-98437.5,-81812.2,-98437.5,-81812.2,58275.7,24730.1,58275.7,24730.1,116551.4,49460.2
2025-10-14,92.1,92.1,92.1,92.1,,0.0144,1.31,-3.14,-0.67,2.048,0.59835209,1,14,101.87,56.0,80.01714286,29.88714286,56.68535714,18.41357143,23.33178571,11.47357143,-3.89928571,0.68571429,-164708.0,-59635.1,-164708.0,-59635.1,-66270.5,22177.1,-66270.5,22177.1,-132541.0,44354.2
2025-10-15,90.57,90.57,90.57,90.57,,-0.0166,-1.53,1.31,-0.55,2.174,0.76370512,2,15,103.7,42.48,82.10285714,27.40714286,58.85,19.7125,23.25285714,7.69464286,-0.07892857,-3.77892857,-116230.0,-78480.9,-116230.0,-78480.9,48478.0,-18845.8,48478.0,-18845.8,96956.0,-37691.6
2025-10-16,89.55,89.55,89.55,89.55,,-0.0113,-1.02,-1.53,-1.16,2.266,0.4584756,3,16,72.1,55.94,81.03,32.30285714,61.40642857,21.69178571,19.62357143,10.61107143,-3.62928571,2.91642857,-116106.1,-80236.3,-116106.1,-80236.3,123.9,-1755.4,123.9,-1755.4,247.8,-3510.8
2025-10-17,89.11,89.11,89.11,89.11,,-0.0049,-0.44,-1.02,-0.66,0.716,0.23578753,4,17,83.9,31.8,82.09,32.32428571,63.97535714,22.4,18.11464286,9.92428571,-1.50892857,-0.68678571,-91082.3,-75890.8,-91082.3,-75890.8,25023.8,4345.5,25023.8,4345.5,50047.6,8691.0
2025-10-20,89.06,89.06,89.06,89.06,,-0.0006,-0.05,-0.44,-3.14,-1.236,0.09204468,0,20,74.77,0.16,78.23142857,27.91571429,67.82214286,22.67357143,10.40928571,5.24214286,-1.80357143,-4.36035714,-124232.0,-124737.2,-124232.0,-124737.2,28935.9,14229.2,28935.9,14229.2,57871.8,28458.4
2025-10-21,87.28,87.28,87.28,87.28,,-0.02,-1.78,-0.05,1.31,-0.84,0.01314152,1,21,23.39,12.51,67.02,21.70285714,65.65357143,23.12035714,1.36642857,-1.4175,-9.04285714,-6.65964286,-168010.6,-95699.4,-168010.6,-95699.4,-43778.6,29037.8,-43778.6,29037.8,-87557.2,58075.6
